rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId,updated_at
5,3988. 엘아르베뉴 102동 앞,26,520,37.47452545,126.88707733,ST-3236,2025-09-04T10:00:00.000+09:00
10,4002. 상계주공 14단지 상가 앞,31,310,37.66963577,127.05942535,ST-2698,2025-09-04T10:00:00.000+09:00
10,4004. 당고개입구오거리 당현천변,5,50,37.66260529,127.07557678,ST-2700,2025-09-04T10:00:00.000+09:00
10,4005. 중계2차 한화꿈에그린 101동 인근,1,10,37.65955734,127.07525635,ST-2701,2025-09-04T10:00:00.000+09:00
9,4007. 노원 을지대학교 병원,4,44,37.63666916,127.06969452,ST-2702,2025-09-04T10:00:00.000+09:00
10,4008. 하계 어린이 공원,10,100,37.63341522,127.06916046,ST-2703,2025-09-04T10:00:00.000+09:00
20,4009. 월계프라자,3,15,37.63284302,127.05213165,ST-2704,2025-09-04T10:00:00.000+09:00
10,4011. 월계 센트럴 아이파크,23,230,37.62917328,127.05693054,ST-2705,2025-09-04T10:00:00.000+09:00
20,4013. 중계 롯데마트,12,60,37.64584351,127.07075500,ST-2706,2025-09-04T10:00:00.000+09:00
10,4014. 불암산역 3번 출구,3,30,37.67030334,127.07884216,ST-2707,2025-09-04T10:00:00.000+09:00
10,4016. 노원 마들스타디움,4,40,37.64530945,127.05744171,ST-2754,2025-09-04T10:00:00.000+09:00
20,4017. 월계 청백1단지 아파트 정류장,9,45,37.63459396,127.05206299,ST-2708,2025-09-04T10:00:00.000+09:00
8,4018. 상계주공15단지 버스정류소,7,88,37.66782761,127.05683899,ST-2709,2025-09-04T10:00:00.000+09:00
7,4019. 상계주공10단지 버스정류소,3,43,37.66214371,127.05819702,ST-2710,2025-09-04T10:00:00.000+09:00
10,4020. 중계동 성모빌딩 앞 ,0,0,37.65116119,127.07659149,ST-2711,2025-09-04T10:00:00.000+09:00
10,4021. 중계본동 입구,6,60,37.64426041,127.08331299,ST-2712,2025-09-04T10:00:00.000+09:00
20,4023. 월계역 1번 출구,42,210,37.63441086,127.05886841,ST-2713,2025-09-04T10:00:00.000+09:00
10,4024. 꿈의숲 SK뷰 아파트,23,230,37.62045288,127.05445099,ST-2714,2025-09-04T10:00:00.000+09:00
10,4025. 한천교 동편,26,260,37.62533569,127.07019043,ST-2715,2025-09-04T10:00:00.000+09:00
10,4026. 상계주공1단지아파트,52,520,37.64795303,127.05793762,ST-2716,2025-09-04T10:00:00.000+09:00
10,4027. 한내 행복발전소 옆,22,220,37.62741089,127.06214142,ST-2791,2025-09-04T10:00:00.000+09:00
10,4028. 한일유앤아이아파트 105동 인근,26,260,37.65351868,127.07130432,ST-2717,2025-09-04T10:00:00.000+09:00
10,4029. 청소년수련관 후문,52,520,37.63985062,127.05998993,ST-2718,2025-09-04T10:00:00.000+09:00
10,4031. 청암예술학교 앞,24,240,37.65153503,127.07327271,ST-2729,2025-09-04T10:00:00.000+09:00
10,4032. 불암주유소 앞,1,10,37.65149689,127.07704163,ST-2719,2025-09-04T10:00:00.000+09:00
9,4033. 녹천역 4번 출구 옆,16,178,37.64292908,127.05194855,ST-2720,2025-09-04T10:00:00.000+09:00
6,4035. 휴플러스 수락한신아파트 101동 앞,21,350,37.67436600,127.05947113,ST-2804,2025-09-04T10:00:00.000+09:00
9,4036. 하계역 6번출구,8,89,37.63793945,127.06715393,ST-2792,2025-09-04T10:00:00.000+09:00
15,4037. 물넘이교,34,227,37.65408325,127.07195282,ST-2835,2025-09-04T10:00:00.000+09:00
10,4039. 서울시 북부여성발전센터,11,110,37.64304352,127.06213379,ST-2859,2025-09-04T10:00:00.000+09:00
10,4040. 공릉로 26길,17,170,37.61965561,127.08146667,ST-2861,2025-09-04T10:00:00.000+09:00
8,4041. 공릉역3번출구,3,38,37.62527466,127.07288361,ST-2896,2025-09-04T10:00:00.000+09:00
10,4042. 상계문화정보도서관,2,20,37.67851257,127.05174255,ST-2914,2025-09-04T10:00:00.000+09:00
10,4043. 상계주공13단지 1301동,4,40,37.66674042,127.06388855,ST-2954,2025-09-04T10:00:00.000+09:00
4,4044. 공릉산 백세문 입구,0,0,37.62813568,127.08625793,ST-2955,2025-09-04T10:00:00.000+09:00
8,4045. 은하수 공원,16,200,37.63000488,127.04409790,ST-2971,2025-09-04T10:00:00.000+09:00
10,4054. 창동한신아파트 버스정류소,0,0,37.64601898,127.03527069,ST-2722,2025-09-04T10:00:00.000+09:00
15,4058. 다락원체육공원 전망대 입구,11,73,37.69101334,127.04916382,ST-2723,2025-09-04T10:00:00.000+09:00
9,4062. 평화도봉공원 주변,22,244,37.66252136,127.04270935,ST-2724,2025-09-04T10:00:00.000+09:00
10,4064. 신창아파트 입구 앞,13,130,37.64051056,127.04082489,ST-2725,2025-09-04T10:00:00.000+09:00
15,4065. 창동역 1번출구 앞,3,20,37.65373611,127.04929352,ST-2726,2025-09-04T10:00:00.000+09:00
10,4073.방아골종합사회복지관,24,240,37.66927338,127.03243256,ST-2730,2025-09-04T10:00:00.000+09:00
10,4074. 도봉구육아종합지원센터(창동),42,420,37.63342667,127.04116058,ST-2727,2025-09-04T10:00:00.000+09:00
10,4076. 도봉통합복지센터 뒤 중랑천 변,10,100,37.65999603,127.05127716,ST-2549,2025-09-04T10:00:00.000+09:00
6,4077. 도봉제1교,34,567,37.67984772,127.05038452,ST-2799,2025-09-04T10:00:00.000+09:00
8,4078. 원당공원 앞,12,150,37.65854645,127.02767944,ST-2849,2025-09-04T10:00:00.000+09:00
4,4080. 창동주공19단지앞 ,1,25,37.65242004,127.05229187,ST-2967,2025-09-04T10:00:00.000+09:00
8,4083.도봉아이나라도서관 앞,14,175,37.65898895,127.04973602,ST-3026,2025-09-04T10:00:00.000+09:00
10,4084. 도봉동실내스포츠센터,4,40,37.68125534,127.05047607,ST-3050,2025-09-04T10:00:00.000+09:00
10,4086. 도봉로 534,1,10,37.65295410,127.03754425,ST-3091,2025-09-04T10:00:00.000+09:00
10,4087. 우이교 교차로,0,0,37.64324570,127.03160095,ST-3092,2025-09-04T10:00:00.000+09:00
15,4088. 김근태도서관,12,80,37.68750763,127.04263306,ST-3093,2025-09-04T10:00:00.000+09:00
10,4089. 동부센트레빌 앞,21,210,37.66299057,127.03864288,ST-3119,2025-09-04T10:00:00.000+09:00
15,4090. 녹천교 앞 사거리,19,127,37.64564514,127.05459595,ST-3175,2025-09-04T10:00:00.000+09:00
15,4091. 방학역2번출구,14,93,37.66922379,127.04441833,ST-3172,2025-09-04T10:00:00.000+09:00
10,4092. 도봉경찰서 교차로,6,60,37.65265656,127.05309296,ST-3177,2025-09-04T10:00:00.000+09:00
6,4094.도봉여성센터,21,350,37.66334915,127.03045654,ST-3197,2025-09-04T10:00:00.000+09:00
8,4095. 방학브라운스톤아파트,12,150,37.66289139,127.04540253,ST-3269,2025-09-04T10:00:00.000+09:00
8,4096.창동역2번출구 하나은행365 앞,4,50,37.65283585,127.04550171,ST-3368,2025-09-04T10:00:00.000+09:00
8,4097.숭미파출소 사거리,11,138,37.64747620,127.02608490,ST-3399,2025-09-04T10:00:00.000+09:00
7,4102. 휘경1동주민센터 앞,25,357,37.59286499,127.06555939,ST-2496,2025-09-04T10:00:00.000+09:00
10,4103. 휘경sk뷰아파트 앞,9,90,37.59383774,127.06781769,ST-2497,2025-09-04T10:00:00.000+09:00
10,4104. 외대앞역 교차로,27,270,37.59436417,127.06459808,ST-2498,2025-09-04T10:00:00.000+09:00
10,4105. 서울교통공사사거리 교통섬,1,10,37.56324005,127.05799103,ST-2499,2025-09-04T10:00:00.000+09:00
10,4107. 장안동근린공원 입구,16,160,37.57677078,127.07189178,ST-2500,2025-09-04T10:00:00.000+09:00
17,4108. 답십리파크자이아파트 앞,64,376,37.56769180,127.05789185,ST-2501,2025-09-04T10:00:00.000+09:00
10,4110. 용두롯데캐슬리치아파트 앞,1,10,37.57958603,127.03024292,ST-2502,2025-09-04T10:00:00.000+09:00
10,4113. 한국국방연구원 앞,10,100,37.59139633,127.04029846,ST-2504,2025-09-04T10:00:00.000+09:00
10,4114. 휘경여중고삼거리,22,220,37.58392334,127.06827545,ST-2560,2025-09-04T10:00:00.000+09:00
10,4116. 이문e편한세상아파트 앞,13,130,37.60460281,127.06692505,ST-2505,2025-09-04T10:00:00.000+09:00
10,4117. 휘경119안전센터 앞,17,170,37.59087372,127.06536102,ST-2506,2025-09-04T10:00:00.000+09:00
15,4121. 서울문화재단 앞,4,27,37.57130051,127.03362274,ST-2507,2025-09-04T10:00:00.000+09:00
10,4122. 청계9가교차로 앞,51,510,37.57014847,127.02992249,ST-2508,2025-09-04T10:00:00.000+09:00
10,4123. 배봉초교 교차로,15,150,37.57846832,127.06689453,ST-2509,2025-09-04T10:00:00.000+09:00
5,4128.  종암초등학교 뒤(새울센스빌),7,140,37.58265686,127.03196716,ST-3155,2025-09-04T10:00:00.000+09:00
8,4131. 베네스트 오피스텔 앞,17,213,37.57817078,127.03170013,ST-3165,2025-09-04T10:00:00.000+09:00
10,4132. 이문삼익아파트 앞,22,220,37.59639740,127.06776428,ST-3173,2025-09-04T10:00:00.000+09:00
7,4133.래미안허브리츠아파트 앞,16,229,37.57426071,127.03545380,ST-3198,2025-09-04T10:00:00.000+09:00
10,4134. 제기동 현대아파트 앞,24,240,37.57994843,127.03532410,ST-3206,2025-09-04T10:00:00.000+09:00
18,4135. 삼성생명 앞,11,61,37.57902145,127.04224396,ST-3258,2025-09-04T10:00:00.000+09:00
7,4136. 롯데캐슬SKY-L65 D동 앞,42,600,37.57791901,127.04456329,ST-3286,2025-09-04T10:00:00.000+09:00
10,4137. 답십리역 4번출구,7,70,37.56600189,127.05431366,ST-3316,2025-09-04T10:00:00.000+09:00
7,4138. 조일빌딩 앞,8,114,37.57344437,127.04088593,ST-3317,2025-09-04T10:00:00.000+09:00
5,4139. 답십리 사거리,17,340,37.57305527,127.05721283,ST-3328,2025-09-04T10:00:00.000+09:00
7,4140. 신설동역 4번출구,5,71,37.57622528,127.02580261,ST-3333,2025-09-04T10:00:00.000+09:00
6,4141. 우리은행장안지점 앞,33,550,37.56630707,127.06768799,ST-3334,2025-09-04T10:00:00.000+09:00
6,4142. 현대썬앤빌 앞,42,700,37.56906891,127.06946564,ST-3353,2025-09-04T10:00:00.000+09:00
5,4143.서울동물복지지원센터 동대문,0,0,37.58229828,127.02936554,ST-3356,2025-09-04T10:00:00.000+09:00
10,4144.시립대학교 박물관 앞,0,0,37.58326340,127.05721283,ST-3363,2025-09-04T10:00:00.000+09:00
5,4145.청량리동 주민센터,27,540,37.58307648,127.04862976,ST-3362,2025-09-04T10:00:00.000+09:00
7,4146.이삭어린이공원,1,14,37.57872772,127.04930115,ST-3382,2025-09-04T10:00:00.000+09:00
10,4152. 상도효성해링턴플레이스,2,20,37.50543213,126.94151306,ST-2649,2025-09-04T10:00:00.000+09:00
10,4153. 흑석동효사정앞,7,70,37.51120377,126.96128082,ST-2650,2025-09-04T10:00:00.000+09:00
10,4158. 노량진근린공원,3,30,37.50680542,126.92850494,ST-2651,2025-09-04T10:00:00.000+09:00
10,4162. 노량진1동 청소년독서실,1,10,37.50785828,126.94713593,ST-2652,2025-09-04T10:00:00.000+09:00
25,4167. 구로교 아래,1,4,37.48500824,126.90350342,ST-2653,2025-09-04T10:00:00.000+09:00
10,4169. 신대방삼거리,2,20,37.49845505,126.92797852,ST-2654,2025-09-04T10:00:00.000+09:00
7,4173. 중대후문 마을버스정류장,0,0,37.50444412,126.95025635,ST-2827,2025-09-04T10:00:00.000+09:00
10,4175. 대방역2번출구,11,110,37.51262665,126.92741394,ST-2803,2025-09-04T10:00:00.000+09:00
8,4177. 롯데캐슬 101동 앞,2,25,37.50157547,126.94590759,ST-3064,2025-09-04T10:00:00.000+09:00
10,4178. 이수성결교회 옆,11,110,37.49814987,126.98368835,ST-3065,2025-09-04T10:00:00.000+09:00
10,4179. 보라매병원역 1번출구,5,50,37.49304199,126.92362976,ST-3105,2025-09-04T10:00:00.000+09:00
4,4180. 흑석동주민센터 입구,14,350,37.50682831,126.96673584,ST-3106,2025-09-04T10:00:00.000+09:00
6,4181. 보라매공원역 2번출구,1,17,37.49582291,126.91781616,ST-3117,2025-09-04T10:00:00.000+09:00
10,4182.보라매병원역 2번출구,4,40,37.49265671,126.92449951,ST-3392,2025-09-04T10:00:00.000+09:00
9,4202. 프런트원(공덕역4번출구 앞),3,33,37.54585266,126.95259857,ST-2528,2025-09-04T10:00:00.000+09:00
7,4206. 광흥창역5번출구,6,86,37.54737854,126.93163300,ST-2530,2025-09-04T10:00:00.000+09:00
10,4207. 아만티호텔 앞,3,30,37.55730820,126.91885376,ST-2531,2025-09-04T10:00:00.000+09:00
10,4208. 스타벅스(동교동) 앞,3,30,37.55665970,126.91986847,ST-2532,2025-09-04T10:00:00.000+09:00
7,4210. 가좌행복주택 앞,21,300,37.56949234,126.91184235,ST-2533,2025-09-04T10:00:00.000+09:00
8,4211. 시석빌딩 앞,2,25,37.54836655,126.91671753,ST-2534,2025-09-04T10:00:00.000+09:00
10,4212. 한화오벨리스크 앞,29,290,37.58332062,126.88156128,ST-2535,2025-09-04T10:00:00.000+09:00
15,4213. 마포구중앙도서관 정문 앞,4,27,37.56415558,126.90814972,ST-2536,2025-09-04T10:00:00.000+09:00
10,4214. JTBC 앞,2,20,37.57730484,126.89018250,ST-2537,2025-09-04T10:00:00.000+09:00
10,4216. 망원정 앞,19,190,37.55006790,126.90480042,ST-2874,2025-09-04T10:00:00.000+09:00
20,4217. 한강공원 망원나들목,39,195,37.55557632,126.89688873,ST-2905,2025-09-04T10:00:00.000+09:00
13,4218. 디지털매직스페이스,4,31,37.58119965,126.88957977,ST-2974,2025-09-04T10:00:00.000+09:00
10,4220. 신촌 청년주택,37,370,37.54985428,126.93203735,ST-2975,2025-09-04T10:00:00.000+09:00
13,4221. 솔리스타오피스텔(공덕동주민센터),0,0,37.55015945,126.96052551,ST-2976,2025-09-04T10:00:00.000+09:00
5,4222. 서울디자인고등학교 앞,17,340,37.54568481,126.94676971,ST-3008,2025-09-04T10:00:00.000+09:00
15,4224. 서부운전면허시험장,14,93,37.57892227,126.88216400,ST-2977,2025-09-04T10:00:00.000+09:00
14,4226. 마포프레스티지자이 1,27,193,37.55152893,126.94669342,ST-2978,2025-09-04T10:00:00.000+09:00
10,4233. 코오롱아파트사거리,25,250,37.56306458,126.92149353,ST-2979,2025-09-04T10:00:00.000+09:00
10,4234. 에스테반,0,0,37.54891968,126.95951843,ST-2980,2025-09-04T10:00:00.000+09:00
7,4238. 상암한샘빌딩앞,0,0,37.57649231,126.89867401,ST-2981,2025-09-04T10:00:00.000+09:00
8,4240. 아현문화건강센터,2,25,37.55235291,126.95147705,ST-2983,2025-09-04T10:00:00.000+09:00
10,4244. 당인리발전소 공원 앞,14,140,37.54529572,126.91764832,ST-3017,2025-09-04T10:00:00.000+09:00
5,4246. 상수역새마을금고,0,0,37.54758835,126.92464447,ST-3019,2025-09-04T10:00:00.000+09:00
10,4247. 서울서부지방법원등기국앞,13,130,37.55184937,126.95478058,ST-3020,2025-09-04T10:00:00.000+09:00
10,4248. 신촌 교보빌딩,0,0,37.55601120,126.94034576,ST-3021,2025-09-04T10:00:00.000+09:00
5,4253. 홍은도담도서관,8,160,37.60169601,126.94916534,ST-2561,2025-09-04T10:00:00.000+09:00
21,4255. 래미안 루센티아 아파트 108동 앞,19,90,37.57504272,126.91736603,ST-2897,2025-09-04T10:00:00.000+09:00
5,4264. 홍남교 버스정류장,26,520,37.57675552,126.92827606,ST-3033,2025-09-04T10:00:00.000+09:00
9,4266.국민연금공단충정로사옥,0,0,37.56184769,126.96414948,ST-3027,2025-09-04T10:00:00.000+09:00
6,4267. 서대문역 2번 출구,12,200,37.56599045,126.96607208,ST-3051,2025-09-04T10:00:00.000+09:00
8,4269. 연희IC 남측,12,150,37.56355667,126.92827606,ST-3062,2025-09-04T10:00:00.000+09:00
5,4270. 우국한마음 아파트 맞은편,32,640,37.57913971,126.93450928,ST-3139,2025-09-04T10:00:00.000+09:00
7,4271. 충정로역 1번 출구,3,43,37.55942535,126.96305847,ST-3107,2025-09-04T10:00:00.000+09:00
7,4272. 홍남교 사거리,27,386,37.57601929,126.92683411,ST-3113,2025-09-04T10:00:00.000+09:00
7,4273. 홍연2교 사거리,30,429,37.57716751,126.92906189,ST-3114,2025-09-04T10:00:00.000+09:00
10,4274. 신촌 파랑고래 입구,0,0,37.55687714,126.93603516,ST-3140,2025-09-04T10:00:00.000+09:00
10,4275.농협생명본사빌딩 서관,3,30,37.56233597,126.96909332,ST-3202,2025-09-04T10:00:00.000+09:00
5,4277. 서대문우체국 정류소 옆,6,120,37.56325912,126.93024445,ST-3347,2025-09-04T10:00:00.000+09:00
5,4278. 홍은2동주민센터,7,140,37.58026886,126.93424988,ST-3349,2025-09-04T10:00:00.000+09:00
8,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),3,38,37.47171783,127.03888702,ST-2655,2025-09-04T10:00:00.000+09:00
10,4304. 서울고앞,7,70,37.48339462,127.00736237,ST-2656,2025-09-04T10:00:00.000+09:00
8,4305. 서일스포츠센터,3,38,37.49801636,127.02222443,ST-2657,2025-09-04T10:00:00.000+09:00
10,4306. 서래공원 앞,1,10,37.50150681,127.00347900,ST-2658,2025-09-04T10:00:00.000+09:00
10,4307. 고투몰 gate 15옆,26,260,37.50723267,127.00945282,ST-2659,2025-09-04T10:00:00.000+09:00
5,4309. 서초케이타운앞,14,280,37.45766449,127.05931854,ST-2661,2025-09-04T10:00:00.000+09:00
10,4310. 염곡동(염통골) 입구,6,60,37.46175003,127.04972839,ST-2662,2025-09-04T10:00:00.000+09:00
10,4312. 반포미도2차아파트 옆,4,40,37.50320435,127.00653076,ST-2663,2025-09-04T10:00:00.000+09:00
10,4313. 반포종합운동장,3,30,37.49979782,126.99646759,ST-2664,2025-09-04T10:00:00.000+09:00
10,4315. 이투스교육 앞,3,30,37.48389053,127.02905273,ST-2666,2025-09-04T10:00:00.000+09:00
25,4316. 고속터미널역 3번출구,9,36,37.50365829,127.00594330,ST-2667,2025-09-04T10:00:00.000+09:00
5,4317. 양재근린공원,19,380,37.47039795,127.04241180,ST-2668,2025-09-04T10:00:00.000+09:00
7,4319. 삼성전자R&D어린이집 뒤,0,0,37.46559143,127.02184296,ST-2562,2025-09-04T10:00:00.000+09:00
12,4320. 비석공원,8,67,37.47853851,127.04114532,ST-2570,2025-09-04T10:00:00.000+09:00
5,4322.서울추모공원 입구,8,160,37.45429993,127.04283142,ST-2853,2025-09-04T10:00:00.000+09:00
10,4323. 내곡도서관,19,190,37.45199966,127.05391693,ST-2875,2025-09-04T10:00:00.000+09:00
20,4324. 세화고등학교,10,50,37.50209427,126.99147034,ST-2934,2025-09-04T10:00:00.000+09:00
11,4327. 몽마르뜨공원입구,0,0,37.49288940,127.00264740,ST-3009,2025-09-04T10:00:00.000+09:00
8,4329. SC제일은행 양재동지점 앞,3,38,37.48573685,127.03315735,ST-2962,2025-09-04T10:00:00.000+09:00
20,4332. 이수교차로,2,10,37.49817276,126.98448181,ST-3086,2025-09-04T10:00:00.000+09:00
5,4333. 서울고등학교 건너편,11,220,37.48285294,127.00597382,ST-3144,2025-09-04T10:00:00.000+09:00
14,4334. 인재개발원 데이터센터,9,64,37.48011780,127.02180481,ST-3157,2025-09-04T10:00:00.000+09:00
10,4336. 서울교육청 교육연수원 앞,0,0,37.47342300,126.99777222,ST-3180,2025-09-04T10:00:00.000+09:00
5,4337. 우면산등산로 입구,1,20,37.47691727,127.00611115,ST-3181,2025-09-04T10:00:00.000+09:00
5,4338.새정이마을버스정류장 앞,7,140,37.43474579,127.06594849,ST-3216,2025-09-04T10:00:00.000+09:00
5,4340. 방배래미안아트힐아파트 앞,1,20,37.47730637,127.00592041,ST-3220,2025-09-04T10:00:00.000+09:00
5,4341. 영동1교 북단,2,40,37.47555923,127.03826141,ST-3221,2025-09-04T10:00:00.000+09:00
5,4343. 헌인릉 입구,12,240,37.46063232,127.08097839,ST-3257,2025-09-04T10:00:00.000+09:00
5,4344. 양재대로(구룡지하차도 앞),3,60,37.46949005,127.04788208,ST-3298,2025-09-04T10:00:00.000+09:00
6,4345. 반포역 4번출구,8,133,37.50789642,127.01005554,ST-3310,2025-09-04T10:00:00.000+09:00
7,4346.장학재단빌딩 앞,0,0,37.49971390,127.01212311,ST-3360,2025-09-04T10:00:00.000+09:00
10,4347. 논현지하보도,16,160,37.50836945,127.02232361,ST-3332,2025-09-04T10:00:00.000+09:00
5,4348. 사당역 1번출구,11,220,37.47597885,126.98390961,ST-3350,2025-09-04T10:00:00.000+09:00
6,4349.삼성화재서초타워,2,33,37.49446869,127.02896118,ST-3361,2025-09-04T10:00:00.000+09:00
5,4350.누리숲어린이공원 앞,3,60,37.50208664,127.02162170,ST-3379,2025-09-04T10:00:00.000+09:00
7,4351.서울AI허브 앞,0,0,37.46693802,127.02808380,ST-3385,2025-09-04T10:00:00.000+09:00
8,4353. 코오롱디지털타워 3차앞,1,13,37.54655838,127.04998779,ST-2466,2025-09-04T10:00:00.000+09:00
15,4360. 르노삼성자동차 성수사업소 앞,4,27,37.54824448,127.05957794,ST-2467,2025-09-04T10:00:00.000+09:00
8,4362. 행당중학교 후문,3,38,37.55374527,127.04126740,ST-2468,2025-09-04T10:00:00.000+09:00
4,4363. 신금호역 2번출구 앞,1,25,37.55507278,127.01988983,ST-2856,2025-09-04T10:00:00.000+09:00
5,4367. kt 행당빌딩 앞,3,60,37.55862045,127.03435516,ST-2787,2025-09-04T10:00:00.000+09:00
14,4370. 성동교 사거리,0,0,37.55141449,127.04475403,ST-2834,2025-09-04T10:00:00.000+09:00
18,4373. 서울숲 지식산업센터,3,17,37.54127502,127.04849243,ST-3002,2025-09-04T10:00:00.000+09:00
8,4377. 우영테크노센터 앞,4,50,37.54332352,127.05971527,ST-3003,2025-09-04T10:00:00.000+09:00
8,4381. 더스페이스타워 앞,0,0,37.55140305,127.04636383,ST-3042,2025-09-04T10:00:00.000+09:00
7,4382. 페코텍글로벌허브빌딩 앞,4,57,37.54753494,127.06682587,ST-3043,2025-09-04T10:00:00.000+09:00
4,4383. 푸조비즈타워 앞,8,200,37.54808044,127.06461334,ST-3044,2025-09-04T10:00:00.000+09:00
5,4385. 용답동 우체국 주변,15,300,37.56168747,127.06151581,ST-3099,2025-09-04T10:00:00.000+09:00
5,4386. 현대자동차 동부서비스센터 주변,5,100,37.54697800,127.05796814,ST-3120,2025-09-04T10:00:00.000+09:00
8,4387. 성수역 1번출구 주변,1,13,37.54555893,127.05336761,ST-3121,2025-09-04T10:00:00.000+09:00
5,4389. 서울숲역3번출구,0,0,37.54255676,127.04423523,ST-3205,2025-09-04T10:00:00.000+09:00
5,4392. 답십리역 6번출구,2,40,37.56678009,127.05233002,ST-3267,2025-09-04T10:00:00.000+09:00
10,4393. 상원삼거리 장안철교 아래,2,20,37.55105209,127.05222321,ST-3265,2025-09-04T10:00:00.000+09:00
10,4394.서울시립24시간게스트하우스,20,200,37.55473328,127.05776215,ST-3277,2025-09-04T10:00:00.000+09:00
8,4396. 마장축산물시장 서문 인근,15,188,37.56911469,127.03754425,ST-3320,2025-09-04T10:00:00.000+09:00
14,4397. 마장축산물시장 북문 건너편,5,36,37.57179642,127.03865814,ST-3321,2025-09-04T10:00:00.000+09:00
12,4398. 유원지식산업센터 앞,0,0,37.54436493,127.05593109,ST-3325,2025-09-04T10:00:00.000+09:00
7,4399. 더리브 세종타워 앞,2,29,37.54378128,127.05803680,ST-3326,2025-09-04T10:00:00.000+09:00
10,4401.뚝섬유수지 공영주차장,1,10,37.55018234,127.04209900,ST-3393,2025-09-04T10:00:00.000+09:00
10,4406. 장곡초등학교 앞,19,190,37.61745453,127.04844666,ST-2731,2025-09-04T10:00:00.000+09:00
10,4408. 돌곶이역 앞,17,170,37.61131287,127.05759430,ST-2793,2025-09-04T10:00:00.000+09:00
5,4411. 동산어린이공원 앞,21,420,37.60623932,127.03466034,ST-2898,2025-09-04T10:00:00.000+09:00
8,4414. 안암역 3번 출구,1,13,37.58625031,127.03095245,ST-2935,2025-09-04T10:00:00.000+09:00
7,4415. 미아초교버스승강장,0,0,37.61207962,127.02198029,ST-2970,2025-09-04T10:00:00.000+09:00
5,4417. 성북청소년문화의집,0,0,37.61566925,127.00876617,ST-3045,2025-09-04T10:00:00.000+09:00
8,4418. 종암동 동덕여대 제2생활관 앞,37,463,37.60108948,127.03331757,ST-3046,2025-09-04T10:00:00.000+09:00
6,4419. 성북구 한예종 캠퍼스 본관,4,67,37.60665131,127.05618286,ST-3038,2025-09-04T10:00:00.000+09:00
6,4420. 성북구 한예종 캠퍼스 별관,23,383,37.60289764,127.05847931,ST-3039,2025-09-04T10:00:00.000+09:00
10,4421. 롯데캐슬클라시아 입구 앞,4,40,37.60696030,127.02606964,ST-3158,2025-09-04T10:00:00.000+09:00
10,4423.현대백화점 미아점,29,290,37.60884857,127.02845764,ST-3203,2025-09-04T10:00:00.000+09:00
10,4425. 하늘채코오롱아파트 앞,46,460,37.61924744,127.04558563,ST-3264,2025-09-04T10:00:00.000+09:00
10,4427. 동일하이빌뉴시티,16,160,37.60515213,127.03129578,ST-3344,2025-09-04T10:00:00.000+09:00
7,4428.돈암동부센트레빌상가,3,43,37.60254669,127.02561951,ST-3378,2025-09-04T10:00:00.000+09:00
10,4452. 삼성SDS,2,20,37.51633835,127.09985352,ST-2571,2025-09-04T10:00:00.000+09:00
15,4453. 위례중앙푸르지오 201동 앞,9,60,37.47434616,127.14326477,ST-2572,2025-09-04T10:00:00.000+09:00
15,4454. 위례 포레샤인 1809동 부근,12,80,37.48687744,127.15269470,ST-2619,2025-09-04T10:00:00.000+09:00
50,4457. 아산병원 기숙사 부근,10,20,37.52478027,127.10913086,ST-2574,2025-09-04T10:00:00.000+09:00
10,4458. 가락2동주민센터 인근,5,50,37.49917603,127.12589264,ST-2575,2025-09-04T10:00:00.000+09:00
8,4460. 올림픽훼미리아파트 112동 앞,8,100,37.48807144,127.11863708,ST-2576,2025-09-04T10:00:00.000+09:00
7,4461. 한양3차아파트 3동 앞,4,57,37.50585175,127.12194061,ST-2577,2025-09-04T10:00:00.000+09:00
8,4462. 가락중학교 앞,2,25,37.50223541,127.11728668,ST-2578,2025-09-04T10:00:00.000+09:00
10,4463. 방이역 2번 출구,2,20,37.50801468,127.12594604,ST-2579,2025-09-04T10:00:00.000+09:00
15,4464. 올림픽공원 북2문 A,3,20,37.52357483,127.12804413,ST-2580,2025-09-04T10:00:00.000+09:00
10,4465. 건영아파트앞 사거리,10,100,37.48245621,127.12460327,ST-2581,2025-09-04T10:00:00.000+09:00
15,4468. 가락1동주민센터 ,49,327,37.49579239,127.10811615,ST-2583,2025-09-04T10:00:00.000+09:00
10,4469. 거여동 어울림아파트  102동앞,4,40,37.49198532,127.14373016,ST-2584,2025-09-04T10:00:00.000+09:00
10,4472. 송파파크데일 1단지 115동 건너편,11,110,37.49763107,127.15966797,ST-2585,2025-09-04T10:00:00.000+09:00
10,4473. 마천금호어울림 1차 102동앞,0,0,37.49808884,127.15429688,ST-2586,2025-09-04T10:00:00.000+09:00
10,4474. 가락현대 1차 11동 앞,1,10,37.49146652,127.12664032,ST-2587,2025-09-04T10:00:00.000+09:00
10,4475. 송파파인타운 4단지 403동,7,70,37.48174286,127.12878418,ST-2588,2025-09-04T10:00:00.000+09:00
10,4478. 문정근린공원2,14,140,37.48611450,127.12667084,ST-2589,2025-09-04T10:00:00.000+09:00
10,4479. 문정중학교,1,10,37.48827362,127.13068390,ST-2590,2025-09-04T10:00:00.000+09:00
10,4480. 가락시장 남1문 사거리,1,10,37.49201584,127.11745453,ST-2591,2025-09-04T10:00:00.000+09:00
